 april24                   SWAT+ Apr 12 2023       MODULAR Rev 2023.60.5.6                                
  jday   mon   day    yr    unit  gis_id  name            grzn        grzp        lab_min_p   act_sta_p       fertn            fertp            fixn             denit            act_nit_n        act_sta_n        org_lab_p        rsd_nitorg_n     rsd_laborg_p    no3atmo          nh4atmo          nuptake          puptake          gwtrann          gwtranp      
                                                          kgha        kgha        kgha        kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha       
   365    12    31  2017      16      16  hru16          0.000       0.000      -1.245      -8.501          120.000           13.200            0.000            0.000           12.430           -4.117            2.131            2.747            0.759            0.000            0.000           71.287           12.955            0.000            0.000
   365    12    31  2017      17      17  hru17          0.000       0.000      11.814       3.018            0.000            0.000            0.000           78.988           15.375            6.808            2.596          178.861           33.910            0.000            0.000          112.462           20.907            0.000            0.000
   365    12    31  2017      18      18  hru18          0.000       0.000      -1.892      -8.643          120.000           13.200            0.000            0.000           12.918           -4.257            2.214            2.921            0.815            0.000            0.000           77.306           14.044            0.000            0.000
   365    12    31  2017      19      19  hru19          0.000       0.000      11.814       3.018            0.000            0.000            0.000           78.987           15.375            6.808            2.596          178.860           33.910            0.000            0.000          112.460           20.907            0.000            0.000
   365    12    31  2017      20      20  hru20          0.000       0.000      11.814       3.018            0.000            0.000            0.000           78.986           15.374            6.808            2.596          178.857           33.909            0.000            0.000          112.454           20.906            0.000            0.000
   365    12    31  2017      21      21  hru21          0.000       0.000      -0.141      -8.256          120.000           13.200            0.000            0.000           11.379           -3.794            1.951            2.489            0.673            0.000            0.000           61.347           11.158            0.000            0.000
   365    12    31  2017      22      22  hru22          0.000       0.000      11.814       3.018            0.000            0.000            0.000           78.986           15.375            6.808            2.596          178.858           33.909            0.000            0.000          112.456           20.906            0.000            0.000
   365    12    31  2017      23      23  hru23          0.000       0.000      11.814       3.018            0.000            0.000            0.000           78.988           15.375            6.808            2.596          178.860           33.910            0.000            0.000          112.461           20.907            0.000            0.000
   365    12    31  2017      24      24  hru24          0.000       0.000      -2.589      -8.736          120.000           13.200            0.000            0.000           17.404           -5.259            2.983            3.182            0.902            0.000            0.000           87.784           15.968            0.000            0.000
   365    12    31  2017      25      25  hru25          0.000       0.000      -2.282      -8.719          120.000           13.200            0.000            0.000           13.616           -4.459            2.334            3.041            0.852            0.000            0.000           81.453           14.793            0.000            0.000
   365    12    31  2017      26      26  hru26          0.000       0.000      11.814       3.018            0.000            0.000            0.000           78.987           15.375            6.808            2.596          178.860           33.910            0.000            0.000          112.461           20.907            0.000            0.000
   365    12    31  2017      27      27  hru27          0.000       0.000      11.814       3.018            0.000            0.000            0.000           78.986           15.375            6.808            2.596          178.859           33.910            0.000            0.000          112.459           20.906            0.000            0.000
   365    12    31  2017      28      28  hru28          0.000       0.000      -1.226      -8.473          120.000           13.200            0.000            0.000           12.425           -4.120            2.130            2.742            0.757            0.000            0.000           71.248           12.948            0.000            0.000
   365    12    31  2017      29      29  hru29          0.000       0.000      -2.328      -8.706          120.000           13.200            0.000           18.813           19.312           -5.642            3.310            3.184            0.902            0.000            0.000           87.784           15.968            0.000            0.000
   365    12    31  2017      30      30  hru30          0.000       0.000      11.814       3.018            0.000            0.000            0.000           78.988           15.375            6.808            2.596          178.861           33.910            0.000            0.000          112.462           20.907            0.000            0.000
   365    12    31  2017      31      31  hru31          0.000       0.000      -2.762      -8.768          120.000           13.200            0.000            0.000           14.851           -4.781            2.545            3.163            0.890            0.000            0.000           86.294           15.671            0.000            0.000
   365    12    31  2017      32      32  hru32          0.000       0.000      11.814       3.018            0.000            0.000            0.000           78.987           15.375            6.809            2.596          178.861           33.910            0.000            0.000          112.462           20.907            0.000            0.000
   365    12    31  2017      33      33  hru33          0.000       0.000      11.814       3.018            0.000            0.000            0.000           78.986           15.375            6.808            2.596          178.860           33.910            0.000            0.000          112.459           20.907            0.000            0.000
   365    12    31  2017      34      34  hru34          0.000       0.000      11.814       3.018            0.000            0.000            0.000           78.986           15.375            6.808            2.596          178.859           33.910            0.000            0.000          112.457           20.906            0.000            0.000
   365    12    31  2017      35      35  hru35          0.000       0.000      11.814       3.018            0.000            0.000            0.000           78.988           15.375            6.808            2.596          178.861           33.910            0.000            0.000          112.462           20.907            0.000            0.000
   365    12    31  2017      36      36  hru36          0.000       0.000      -0.461      -8.319          120.000           13.200            0.000            0.000           11.549           -3.889            1.980            2.544            0.692            0.000            0.000           63.681           11.580            0.000            0.000
   365    12    31  2017      37      37  hru37          0.000       0.000      11.814       3.018            0.000            0.000            0.000           78.985           15.375            6.808            2.596          178.858           33.910            0.000            0.000          112.457           20.906            0.000            0.000
   365    12    31  2017      38      38  hru38          0.000       0.000      -2.216      -8.686          120.000           13.200            0.000           26.014           20.098           -5.792            3.444            3.186            0.903            0.000            0.000           87.858           15.981            0.000            0.000
   365    12    31  2017      39      39  hru39          0.000       0.000      11.814       3.018            0.000            0.000            0.000           78.987           15.375            6.808            2.596          178.860           33.910            0.000            0.000          112.460           20.907            0.000            0.000
   365    12    31  2017      40      40  hru40          0.000       0.000      -2.110      -8.680          120.000           13.200            0.000           89.283           21.059           -6.020            3.609            3.187            0.903            0.000            0.000           87.858           15.981            0.000            0.000
   365    12    31  2017      41      41  hru41          0.000       0.000      -2.462      -8.616          120.000           13.200            0.000            0.000           14.947           -4.807            2.562            3.179            0.896            0.000            0.000           86.889           15.789            0.000            0.000
   365    12    31  2017      42      42  hru42          0.000       0.000      11.814       3.018            0.000            0.000            0.000           78.984           15.374            6.808            2.596          178.857           33.909            0.000            0.000          112.453           20.905            0.000            0.000
   365    12    31  2017      43      43  hru43          0.000       0.000      11.814       3.017            0.000            0.000            0.000           78.983           15.374            6.808            2.596          178.856           33.909            0.000            0.000          112.450           20.905            0.000            0.000
   365    12    31  2017      44      44  hru44          0.000       0.000      -1.549      -8.567          120.000           13.200            0.000            0.000           12.620           -4.170            2.163            2.819            0.782            0.000            0.000           73.838           13.416            0.000            0.000
   365    12    31  2017      45      45  hru45          0.000       0.000      11.814       3.018            0.000            0.000            0.000           78.988           15.375            6.809            2.596          178.861           33.910            0.000            0.000          112.462           20.907            0.000            0.000
   365    12    31  2017      46      46  hru46          0.000       0.000      -2.096      -8.688          120.000           13.200            0.000            0.000           13.113           -4.336            2.247            2.979            0.833            0.000            0.000           79.346           14.412            0.000            0.000
   365    12    31  2017      47      47  hru47          0.000       0.000      11.814       3.018            0.000            0.000            0.000           78.988           15.375            6.809            2.596          178.861           33.910            0.000            0.000          112.462           20.907            0.000            0.000
   365    12    31  2017      48      48  hru48          0.000       0.000      -0.427      -8.304          120.000           13.200            0.000            0.000           11.638           -3.909            1.995            2.549            0.694            0.000            0.000           63.877           11.615            0.000            0.000
   365    12    31  2017      49      49  hru49          0.000       0.000      11.814       3.018            0.000            0.000            0.000           78.988           15.375            6.808            2.596          178.861           33.910            0.000            0.000          112.462           20.907            0.000            0.000
