real_name,cha01_20130131,cha01_20130228,cha01_20130331,cha01_20130430,cha01_20130531,cha01_20130630,cha01_20130731,cha01_20130831,cha01_20130930,cha01_20131031,cha01_20131130,cha01_20131231,cha01_20140331,cha01_20140430,cha01_20140531,cha01_20140630,cha01_20140731,cha01_20140831,cha01_20140930,cha01_20141031,cha01_20141130,cha01_20141231,cha01_20150131,cha01_20150228,cha01_20150331,cha01_20150430,cha01_20150531,cha01_20150630,cha01_20150731,cha01_20150831,cha01_20150930,cha01_20151031,cha01_20151130,cha01_20151231,cha01_20160131,cha01_20160229,cha01_20160331,cha01_20160430,cha01_20160531,cha01_20160630,cha01_20160731,cha01_20160831,cha01_20160930,cha01_20161031,cha01_20161130,cha01_20161231,cha01_20170131,cha01_20170228,cha01_20170331,cha01_20170430,cha01_20170531,cha01_20170630,cha01_20170731,cha01_20170831,cha01_20170930,cha01_20171031,cha01_20171130,cha01_20171231,cha01_20180131,cha01_20180228,cha01_20180331,cha01_20180430,cha01_20180531,cha01_20180630,cha01_20180731,cha01_20180831,cha01_20180930,cha01_20181031,cha01_20181130,cha01_20181231,cha01_20190131,cha01_20190228,cha01_20190331,cha01_20190430,cha01_20190531,cha01_20190630,cha01_20190731,cha01_20190831,cha01_20190930,cha01_20191031,cha01_20191130,cha01_20191231,cha01_20200131,cha01_20200229,cha01_20200331,cha01_20200430,cha01_20200531,cha01_20200630,cha01_20200731,cha01_20200831,cha01_20200930,cha01_20201031,cha01_20201130,cha01_20201231,cha01_20210131,cha01_20210228,cha01_20210331,cha01_20210430,cha01_20210831,cha01_20210930,cha01_20211031,cha01_20211130,cha01_20211231,cha01_20220131,cha01_20220228,cha01_20220531,cha01_20220630,cha01_20220731,cha01_20220831,cha01_20220930,cha01_20221031,cha01_20221130,cha01_20221231,cha01_20230131,cha01_20230228,cha01_20230331,cha01_20230430,cha01_20230531,cha01_20230630,cha01_20230731,cha01_20230831,cha01_20230930,cha01_20231031,cha01_20231130,ns,pbias,rsq,rmse
71,0.8046,1.937,2.033,1.119,1.604,1.091,19.61,11.99,2.645,2.982,1.091,1.622,1.347,1.062,0.684,2.336,13.91,15.39,3.071,3.675,2.808,2.427,0.9909,0.4234,0.5542,1.393,0.5111,0.7007,3.231,2.636,0.6632,2.976,2.441,3.491,1.17,1.481,1.942,3.463,2.429,0.6617,11.77,0.4613,3.82,3.345,0.5477,0.2412,0.16,0.125,0.09409,0.0795,0.004096,0.002364,4.337,6.778,3.201,3.137,0.3336,0.4575,1.153,0.2327,1.878,3.377,2.121,1.281,8.379,12.17,11.73,3.084,1.491,0.792,0.2716,1.17,0.3764,0.6183,0.6575,1.236,7.851,4.182,4.417,7.194,0.6469,0.533,1.694,1.134,1.378,0.8987,0.3933,2.547,17.53,35.26,5.396,0.3346,0.9262,0.3095,0.4227,0.3972,1.353,1.457,12.19,3.388,0.6755,1.166,1.128,0.2184,0.1108,0.03464,2.58,3.257,6.337,1.642,0.3102,1.565,1.077,0.9127,0.2307,0.2126,0.3688,3.483,7.311,38.24,9.4,5.079,1.12,2.006,0.8807833692310562,0.599366448255925,0.881000415113515,2.0515520983011
73,0.677,1.591,2.851,0.7885,2.37,0.9069,21.72,12.78,2.523,3.075,1.575,1.55,2.025,0.9547,0.9111,3.296,15.39,16.48,2.604,3.766,2.901,2.074,0.7503,0.4495,0.7355,2.105,0.5429,0.7815,4.338,3.24,0.5339,3.16,3.67,3.744,0.6024,1.178,2.165,4.321,2.095,0.5805,13.27,0.3058,4.692,3.418,0.26,0.2436,0.1819,0.133,0.08758,0.05609,0.007391,0.007236,4.916,8.074,2.958,3.182,0.2026,0.4994,1.116,0.2184,2.804,3.754,2.264,1.567,8.83,14.78,10.33,2.882,1.648,0.9146,0.2279,1.028,0.278,0.5502,0.673,1.896,10.23,3.788,5.233,6.643,0.3349,0.4786,2.241,1.848,1.121,0.7688,0.6375,3.482,20.63,33.47,5.387,0.1908,0.7765,0.3189,0.42,0.4528,1.927,1.416,14.55,2.161,0.7443,1.519,1.159,0.1892,0.1356,0.02188,3.074,3.765,7.163,1.724,0.2302,1.773,0.8745,0.7711,0.2821,0.1571,0.3545,5.125,9.124,38.83,8.931,5.142,0.5105,2.689,0.8679753477892093,8.125885767970704,0.8734131945514564,2.158945326268908
74,0.4094,0.6848,2.621,0.8137,2.106,1.196,20.49,13.04,2.772,3.174,1.521,1.843,1.814,0.9019,0.9691,3.198,15.0,16.06,2.571,3.904,2.835,2.065,0.5051,0.3869,0.5285,1.962,0.5753,0.8581,4.468,3.107,0.7461,3.008,3.56,3.925,0.5043,0.7279,2.31,4.032,2.196,0.6556,13.03,0.4363,4.883,3.472,0.4134,0.3395,0.2281,0.139,0.08375,0.04332,0.006946,0.01164,5.577,7.827,2.939,3.269,0.3675,0.3211,0.3922,0.1633,2.972,3.605,2.275,1.302,9.459,13.33,11.6,2.979,1.805,1.029,0.2875,0.3733,0.2601,0.7008,0.7767,1.934,9.665,4.068,4.972,6.715,0.5296,0.6125,2.197,1.758,1.268,0.8538,0.6396,3.478,19.36,33.22,5.636,0.3633,0.9354,0.3929,0.3205,0.591,1.812,1.471,13.54,2.892,0.7972,1.592,1.267,0.2562,0.17,0.03468,3.442,3.835,7.056,1.683,0.3377,2.0,0.7622,0.3639,0.2326,0.1611,0.4156,4.394,8.169,38.77,8.353,5.497,0.7208,2.823,0.8671563176392767,6.7401560994411245,0.8701949983134516,2.1656316056340463
75,0.7284,1.419,2.609,1.119,2.335,1.027,21.19,13.32,2.079,2.892,1.597,1.592,2.094,0.977,0.8307,3.534,14.73,15.57,2.491,3.575,2.585,2.239,0.7366,0.3817,0.6372,1.808,0.5204,1.35,4.216,3.105,0.4447,2.966,3.272,3.684,0.6005,1.676,2.124,4.058,1.743,0.9236,12.9,0.652,5.23,3.053,0.2774,0.2819,0.1993,0.1294,0.07517,0.0505,0.005968,0.005864,5.86,7.624,2.621,2.781,0.2266,0.3511,0.9399,0.2069,3.349,3.497,1.895,1.939,9.506,15.49,10.32,2.817,1.523,0.7949,0.2378,1.016,0.3556,0.9784,1.184,2.17,9.629,3.519,4.559,6.424,0.6019,0.6017,2.271,1.558,1.112,1.162,0.5295,3.778,19.42,32.94,4.98,0.1873,1.364,0.3585,0.387,0.5771,1.725,1.251,13.89,2.157,0.4976,1.517,1.103,0.1962,0.1359,0.07652,4.083,3.133,6.457,1.394,0.4388,2.478,0.8646,0.6319,0.222,0.2026,0.7071,5.048,9.103,37.97,8.038,4.8,0.3517,2.734,0.8775946449349549,6.592894102910002,0.8798347060492082,2.0788077977781847
76,0.7865,1.297,1.829,1.291,1.486,1.392,14.69,8.163,2.293,2.376,1.56,1.536,1.42,1.295,1.038,2.095,11.12,10.88,1.478,3.179,2.016,1.895,1.127,1.027,1.082,1.499,0.7049,0.9785,2.803,1.958,0.7711,2.237,2.179,2.477,1.222,1.364,1.66,2.402,1.585,1.149,10.02,0.925,1.978,2.46,1.114,1.095,0.8741,0.7554,0.6588,0.5591,0.05794,0.02027,2.05,3.351,1.585,2.737,1.074,1.046,1.161,0.6848,1.583,2.412,1.57,1.113,6.995,7.82,9.46,2.759,1.574,1.337,0.9304,1.183,0.9295,0.9804,0.7776,1.429,4.893,3.303,3.877,6.431,1.191,1.191,1.636,1.46,1.339,1.2,0.869,2.241,14.1,28.82,4.524,1.12,1.275,1.026,0.9159,0.9518,1.332,1.31,8.342,2.071,1.863,1.585,1.401,0.9446,0.809,0.2035,1.642,2.039,3.726,1.287,1.088,1.628,1.27,1.078,0.8773,0.8082,0.8975,1.888,4.44,28.9,5.265,3.851,1.765,2.089,0.8157001639495212,-16.37017970707265,0.8732735606694562,2.5508011414925145
77,0.4026,0.7373,2.85,1.025,2.482,0.9333,21.89,13.3,2.356,3.146,1.712,1.58,2.128,1.031,0.9295,3.492,15.37,16.57,2.755,3.767,2.899,1.863,0.4925,0.4023,0.7612,2.151,0.564,1.212,4.653,3.411,0.4819,3.107,3.631,3.783,0.4528,1.052,2.315,4.359,2.071,0.8003,13.31,0.4865,5.273,3.449,0.3372,0.3163,0.2389,0.1794,0.1301,0.09091,0.01408,0.01458,5.978,8.029,3.012,3.205,0.2932,0.3065,0.4721,0.2264,3.372,3.733,2.221,1.968,9.286,15.98,10.0,2.96,1.706,0.9543,0.2597,0.4516,0.3692,0.8967,0.9828,2.265,10.24,3.744,5.187,6.616,0.5165,0.6216,2.372,1.864,1.213,0.9957,0.6971,3.889,20.56,33.66,5.48,0.2418,1.077,0.3457,0.321,0.6818,2.084,1.357,14.79,2.107,0.7249,1.612,1.182,0.2395,0.1875,0.06952,4.016,3.755,7.11,1.722,0.3601,2.27,0.7243,0.3831,0.2565,0.196,0.6052,5.244,9.234,38.92,8.981,5.207,0.5134,2.806,0.8696518743585266,10.490072750048178,0.8771268037422051,2.145193752568488
78,0.7055,1.666,2.899,1.17,2.331,2.005,20.9,12.93,4.634,3.547,1.073,2.478,2.041,1.409,1.595,3.312,15.42,16.52,3.899,4.338,3.145,2.928,0.8058,0.4683,0.9524,2.344,0.9764,0.7219,5.306,3.402,1.652,3.754,3.552,4.359,0.704,1.378,2.549,4.275,3.425,0.7903,14.0,0.5602,5.128,4.462,0.3538,0.2934,0.2393,0.1713,0.1201,0.08434,0.006506,0.004143,5.956,7.897,4.357,3.785,0.2509,0.4996,1.251,0.273,3.34,4.072,3.14,1.176,10.15,10.99,15.55,3.388,1.967,1.082,0.2713,1.011,0.538,1.224,1.099,2.448,9.137,5.796,5.293,8.101,0.5388,0.8558,2.476,1.518,1.823,1.222,1.091,3.801,18.06,37.15,6.249,0.241,1.099,0.5762,0.4618,0.9415,2.142,2.196,12.26,5.419,1.354,1.7,1.391,0.2106,0.1643,0.08477,3.36,5.156,7.969,1.876,0.4994,2.333,1.267,0.7242,0.2896,0.2418,1.041,4.828,7.463,40.32,10.87,6.026,1.344,2.932,0.8382401293359086,19.33712155521295,0.8574979665600237,2.3897337863462362
80,0.6802,1.492,2.561,0.7997,2.448,1.028,21.93,13.04,2.487,3.094,1.519,1.535,1.875,0.9501,1.026,3.452,15.49,16.62,2.694,3.794,2.901,2.039,0.7424,0.4385,0.4571,1.97,0.5885,0.9129,4.502,3.396,0.5248,3.129,3.64,3.739,0.5837,1.112,2.039,4.433,2.26,0.8045,13.34,0.3862,4.909,3.408,0.2214,0.1916,0.1424,0.1065,0.07121,0.0443,0.008867,0.02408,4.296,8.074,3.0,3.192,0.175,0.4283,0.9479,0.1829,2.79,3.872,2.413,1.648,9.091,15.17,10.31,2.869,1.598,0.8846,0.2031,0.9511,0.2403,0.5911,0.8555,2.056,10.29,3.877,5.24,6.657,0.3117,0.5169,2.147,1.788,1.11,0.8357,0.7582,3.726,20.78,33.67,5.43,0.1592,0.8321,0.2823,0.3767,0.3448,1.572,1.38,14.72,2.151,0.6826,1.485,1.131,0.1501,0.1001,0.02245,3.128,3.892,7.24,1.726,0.2227,1.968,0.8401,0.7145,0.2632,0.1329,0.3071,5.298,9.288,38.96,9.075,5.228,0.4749,2.665,0.8668888447343085,8.732416409712851,0.8736578777508487,2.167810694956284
81,1.116,2.057,1.998,1.622,2.4,1.92,19.6,11.91,4.093,3.685,1.992,1.974,1.683,1.611,1.511,3.244,14.77,15.63,3.171,4.375,3.036,2.616,1.569,1.075,1.034,1.811,1.153,1.316,4.052,3.645,1.702,3.765,3.013,3.321,1.728,1.911,1.974,3.779,2.842,1.827,12.52,1.507,4.106,3.699,1.36,1.037,0.7391,0.5915,0.4446,0.3786,0.0299,0.01542,3.219,6.426,3.557,3.916,1.219,1.24,1.713,0.5676,1.876,3.395,2.669,1.936,8.349,13.25,12.74,3.788,2.241,1.532,0.946,1.768,0.7659,1.12,1.205,2.167,8.545,4.977,5.802,7.726,1.431,1.331,2.106,1.567,1.633,1.61,1.315,3.421,19.05,35.12,6.356,1.524,1.742,1.051,0.9614,0.7939,1.625,1.718,13.19,4.168,2.454,1.95,1.693,0.8682,0.6205,0.2884,2.56,3.419,6.717,2.208,1.524,2.358,1.684,1.341,0.7438,0.5892,0.9242,3.915,6.99,38.01,9.092,5.862,2.243,2.614,0.8715430033963705,16.832776064752363,0.880542213482669,2.129575344758486
82,0.3656,0.6879,2.8,1.52,2.772,1.183,21.1,13.17,1.857,2.851,1.978,1.603,2.551,1.418,1.148,3.997,14.84,15.28,2.448,3.404,2.686,2.105,0.4777,0.4445,0.9054,2.278,0.713,1.653,4.536,3.575,0.3978,3.124,3.395,3.518,0.4616,1.662,2.134,4.602,2.254,1.179,12.94,0.8158,5.254,3.045,0.3057,0.372,0.2355,0.163,0.09477,0.1278,0.01178,0.006558,5.82,7.88,2.615,2.626,0.2753,0.3286,0.3153,0.1542,3.529,4.04,2.29,2.031,9.343,15.61,9.683,3.006,1.768,0.8312,0.2365,0.9134,0.5781,1.377,1.587,2.557,9.912,3.848,4.402,6.295,0.8416,0.776,2.322,1.534,1.277,1.541,0.854,4.016,19.28,32.27,4.633,0.1607,1.537,0.3404,0.2907,0.7267,2.24,1.61,14.09,1.961,0.6906,1.832,1.076,0.2038,0.1437,0.154,4.456,3.477,6.644,1.55,0.6832,2.717,0.6513,0.4806,0.209,0.3855,1.067,5.171,9.053,36.47,7.95,4.546,0.2181,2.903,0.8737227591365473,8.722997687415686,0.8762235454811261,2.1114299142934145
83,0.4261,0.7427,2.96,0.9796,2.335,1.254,20.94,13.23,2.956,3.309,1.628,1.864,2.182,1.042,1.208,3.525,15.39,16.37,2.751,4.052,2.933,2.044,0.5303,0.4253,0.9097,2.23,0.6888,0.8523,4.829,3.465,0.8192,3.378,3.693,3.947,0.4883,0.9167,2.343,4.463,2.491,0.7637,13.35,0.3582,5.191,3.697,0.3657,0.3348,0.2489,0.1696,0.1112,0.06918,0.007811,0.007717,5.53,8.22,3.142,3.475,0.3062,0.3192,0.4717,0.2142,3.227,3.837,2.535,1.263,9.402,13.51,11.86,3.051,1.855,1.096,0.2967,0.44,0.2822,0.8506,0.934,2.213,10.12,4.428,5.289,6.769,0.4874,0.7696,2.344,1.894,1.364,1.04,0.9197,3.747,19.9,33.63,5.745,0.2811,1.043,0.3947,0.3376,0.7113,2.145,1.661,14.09,2.92,1.009,1.659,1.29,0.2567,0.1911,0.03775,3.461,4.286,7.393,1.845,0.2984,2.223,0.8067,0.3928,0.2509,0.1792,0.7311,4.856,8.468,39.51,8.644,5.689,0.7257,2.955,0.8577718673830925,11.482308248217384,0.8654672396576981,2.2408195365879227
84,0.6708,1.654,2.432,0.8425,1.792,1.26,19.35,12.0,2.932,3.055,1.047,1.881,1.647,1.009,0.9541,2.788,14.24,15.0,2.832,3.745,2.655,2.402,0.7541,0.4126,0.6572,1.801,0.6042,0.5978,3.92,2.837,0.9092,3.195,3.076,3.682,0.7347,1.209,2.038,3.697,2.338,0.6288,12.29,0.353,4.407,3.469,0.3197,0.2103,0.1528,0.1108,0.08574,0.06432,0.00358,0.00245,3.883,7.034,3.169,3.248,0.2195,0.4981,1.171,0.2171,2.457,3.551,2.228,1.145,8.423,11.77,11.92,2.887,1.593,0.877,0.2134,1.089,0.2876,0.6405,0.7078,1.668,8.619,4.288,4.756,6.835,0.3796,0.537,2.048,1.405,1.353,0.8316,0.601,3.023,17.62,33.43,5.335,0.2216,0.8156,0.337,0.3896,0.3944,1.611,1.632,12.02,3.555,0.9251,1.378,1.172,0.16,0.1049,0.02037,2.458,3.803,6.615,1.596,0.3065,1.76,1.024,0.7712,0.2596,0.168,0.4609,4.219,7.259,37.82,8.512,5.261,0.9102,2.416,0.8680522493360205,1.913388899595297,0.8681757894051579,2.1583164648554507
85,1.252,2.011,1.757,1.896,2.675,2.38,18.98,13.02,5.256,5.11,2.265,2.637,1.386,1.933,1.765,3.338,13.46,16.55,4.922,5.443,4.18,3.297,1.843,0.8917,0.865,1.858,1.439,1.189,4.149,4.187,2.091,4.274,3.349,4.005,2.201,1.809,2.185,3.641,3.918,2.284,11.89,2.736,4.38,4.966,1.976,1.159,0.6052,0.3941,0.2651,0.2069,0.01273,0.003745,3.812,7.367,5.171,5.158,1.736,1.137,1.524,0.3933,2.007,4.128,3.498,2.42,8.555,12.24,13.75,5.328,3.024,1.819,0.9987,1.239,0.6137,1.244,1.328,2.653,7.975,6.231,5.806,8.817,2.224,1.691,2.31,1.794,1.963,1.781,1.452,3.378,16.85,37.07,7.523,2.585,1.857,1.392,0.9418,0.929,1.898,2.192,13.45,5.754,3.453,2.299,1.968,0.9302,0.3686,0.3821,2.788,4.371,7.362,3.065,1.869,2.436,2.237,1.193,0.4763,0.398,1.015,4.165,7.819,38.2,11.35,7.38,3.834,3.177,0.8408012915287091,28.114804153015992,0.8662630445584123,2.3707398413887137
86,0.7204,1.71,2.86,1.04,2.337,1.558,20.45,12.84,3.497,3.462,1.285,2.052,2.107,1.24,1.392,3.442,15.22,15.94,3.19,4.249,2.898,2.517,0.8159,0.4647,0.9676,2.249,0.8439,0.6904,4.792,3.396,1.191,3.726,3.559,3.913,0.7311,1.336,2.296,4.404,2.877,0.8147,13.2,0.4024,5.088,3.919,0.3604,0.2626,0.1953,0.1613,0.1321,0.1017,0.009976,0.006628,4.74,7.99,3.629,3.692,0.2658,0.5561,1.252,0.261,3.079,4.039,2.756,1.202,9.002,12.19,12.73,3.275,1.897,1.013,0.259,1.157,0.3501,1.045,0.9562,2.256,9.627,4.938,5.422,7.162,0.4449,0.7623,2.295,1.635,1.553,1.108,0.9784,3.614,18.61,33.65,5.942,0.3105,1.052,0.4123,0.4561,0.5775,2.082,1.946,13.05,3.839,1.329,1.633,1.285,0.2028,0.154,0.04609,2.931,4.597,7.446,1.936,0.3975,2.18,1.104,0.8288,0.3056,0.2199,0.9049,4.83,7.899,38.89,9.178,6.0,1.067,2.886,0.8537432677983696,12.792179128926575,0.8603813808140994,2.2723334476371386
87,1.098,2.42,2.539,1.185,1.914,0.9459,19.7,12.28,2.423,2.804,1.185,1.127,1.703,1.048,0.6889,2.708,13.63,14.84,3.18,3.981,2.737,2.07,1.173,0.5894,0.8034,1.524,0.5032,0.7781,2.985,2.804,0.5357,3.161,2.154,2.458,0.9557,2.23,2.079,4.06,2.257,0.7912,11.44,0.5788,4.426,2.873,0.2765,0.2386,0.1701,0.1551,0.1146,0.1061,0.004971,0.000852,4.052,6.569,3.074,2.941,0.2053,0.6106,1.501,0.2893,1.944,3.382,1.901,1.4,8.103,12.96,10.75,3.11,1.501,0.5857,0.2851,1.648,0.4832,0.832,0.858,1.426,8.012,3.806,4.644,6.618,0.6589,0.6221,1.699,0.939,1.04,1.153,0.4857,2.673,17.35,33.77,5.175,0.2654,1.521,0.4084,0.5817,0.5494,1.634,1.348,12.72,2.657,0.6889,1.205,1.039,0.1929,0.1235,0.05476,2.602,2.873,5.909,1.502,0.3999,1.958,0.9946,1.09,0.28,0.2512,0.4984,3.883,7.666,37.1,9.233,5.249,0.7574,2.084,0.8824870793611159,0.40698665446136156,0.8826349360695439,2.0368401086636245
88,1.157,1.977,1.778,0.9447,1.379,0.7674,19.34,11.58,2.285,2.829,1.108,1.506,1.331,0.9563,0.4711,2.399,13.79,14.81,2.756,3.264,2.777,2.366,1.333,0.4253,0.4637,1.248,0.3452,0.8193,3.327,2.404,0.5007,2.293,2.449,3.115,1.488,1.904,1.832,3.194,1.769,0.5482,11.71,0.3916,4.094,3.178,0.5164,0.2705,0.2075,0.1463,0.1094,0.09236,0.003653,0.0005241,4.605,6.624,2.644,2.752,0.2775,0.384,1.375,0.2539,2.273,3.253,1.594,1.391,8.648,13.07,11.1,2.844,1.465,0.7941,0.3387,0.8135,0.3848,0.6515,0.7277,1.342,7.903,3.661,4.02,6.743,0.59,0.6241,1.723,1.189,1.177,0.8976,0.3191,2.814,17.36,34.11,5.087,0.2624,0.8734,0.4799,0.4252,0.5164,1.227,1.151,11.99,2.815,0.5393,1.098,1.135,0.2606,0.1285,0.04685,2.844,2.859,5.833,1.285,0.3235,1.893,1.307,0.9462,0.2154,0.2272,0.5283,3.466,7.52,37.58,8.967,4.615,0.7768,1.839,0.8829637335077445,-2.3059387406051273,0.8831603609989893,2.0327050110691722
89,0.3881,0.6975,2.723,0.7618,2.228,0.8667,21.53,12.83,2.456,3.054,1.546,1.57,1.926,0.8692,0.8548,3.155,15.28,16.6,2.588,3.69,2.89,1.811,0.4688,0.3661,0.6655,2.003,0.5175,0.7208,4.271,3.18,0.525,3.007,3.581,3.783,0.4601,0.7781,2.262,4.186,2.013,0.5154,13.27,0.2288,4.628,3.431,0.3223,0.2892,0.2058,0.1341,0.0845,0.05272,0.005713,0.006853,4.956,7.943,2.982,3.17,0.2715,0.2714,0.3497,0.1556,2.754,3.63,2.175,1.436,8.952,14.66,10.46,2.869,1.655,0.9588,0.2388,0.3632,0.198,0.4397,0.6004,1.891,10.07,3.737,5.17,6.629,0.3468,0.5403,2.067,1.813,1.144,0.7555,0.6059,3.429,20.5,33.56,5.556,0.228,0.7103,0.3089,0.2893,0.5345,1.929,1.345,14.44,2.206,0.7095,1.512,1.184,0.2184,0.1558,0.01484,2.941,3.766,7.076,1.701,0.2091,1.79,0.6902,0.3586,0.2222,0.1468,0.3008,4.909,8.877,39.11,8.857,5.224,0.5195,2.672,0.8678774039772768,6.1709206976296,0.8729949072219647,2.1597459954183567
90,0.7251,1.589,2.871,1.025,2.305,1.315,21.23,13.5,2.727,3.158,1.517,1.842,2.11,1.059,1.068,3.526,15.35,16.2,2.692,3.95,2.77,2.375,0.7966,0.4633,0.7649,2.104,0.6567,1.095,4.765,3.313,0.7285,3.21,3.526,3.904,0.6486,1.453,2.304,4.273,2.277,0.8733,13.31,0.5888,5.35,3.476,0.3036,0.3077,0.217,0.1475,0.08701,0.06158,0.006478,0.006546,6.115,8.0,2.923,3.207,0.246,0.4168,1.148,0.2466,3.452,3.731,2.332,1.575,9.882,14.33,11.77,2.987,1.723,0.9459,0.2676,0.8683,0.4054,0.9685,1.144,2.115,9.991,4.141,4.979,6.825,0.5861,0.6619,2.471,1.723,1.294,1.133,0.7374,3.836,19.64,34.08,5.486,0.2218,1.286,0.4007,0.4332,0.7064,2.011,1.567,13.91,2.904,0.7413,1.603,1.235,0.2251,0.1597,0.09456,4.013,3.921,7.131,1.634,0.4223,2.368,1.021,0.6741,0.2485,0.2165,0.7418,4.921,8.584,39.73,8.5,5.392,0.5392,2.841,0.8639368453822144,11.94422672962035,0.8720592668526421,2.1917165957868687
91,0.5125,1.023,1.879,0.8943,1.282,1.388,18.27,11.23,4.419,3.078,0.8435,2.176,1.281,0.9705,0.6744,2.12,13.1,15.01,3.781,3.774,2.847,2.679,0.6114,0.3287,0.354,1.352,0.5002,0.5111,3.895,2.228,1.056,2.723,2.778,4.091,0.8476,0.9144,2.117,3.028,2.43,0.4408,12.25,0.2685,3.776,4.075,0.4603,0.2346,0.1737,0.1242,0.08916,0.05785,0.002814,0.001907,4.49,6.302,3.551,3.349,0.2646,0.3013,0.7083,0.2075,2.445,3.275,2.152,0.8323,9.167,9.857,14.53,3.034,1.523,0.8739,0.2348,0.5796,0.2534,0.4893,0.5342,1.302,7.008,5.242,3.779,7.869,0.5064,0.5904,2.069,1.149,1.472,0.7228,0.3559,2.732,15.81,36.35,5.936,0.204,0.712,0.4974,0.3282,0.5011,1.366,1.533,10.37,5.282,0.6553,1.242,1.239,0.1933,0.1219,0.02612,2.445,3.612,6.468,1.571,0.2617,1.781,1.078,0.4587,0.1935,0.1442,0.4099,3.161,6.306,38.6,10.03,5.246,1.239,2.188,0.8571452319148883,0.2756916072460961,0.8579514472856505,2.2457504659477183
92,0.4622,1.021,3.053,1.137,2.703,0.9706,22.35,13.31,2.674,3.347,1.799,1.593,2.35,1.169,1.126,3.774,15.78,16.84,2.997,3.987,3.059,1.931,0.5562,0.3751,0.9472,2.375,0.651,1.2,5.017,3.706,0.6115,3.583,3.814,3.805,0.4787,1.149,2.364,4.804,2.425,0.8572,13.64,0.4427,5.607,3.726,0.28,0.2577,0.1931,0.1466,0.1061,0.07553,0.009535,0.008737,6.198,8.522,3.328,3.471,0.2353,0.3635,0.7334,0.2257,3.406,4.026,2.554,1.911,9.349,16.04,10.36,3.084,1.817,1.009,0.2211,0.6606,0.391,1.123,1.084,2.456,10.7,4.157,5.551,6.774,0.4515,0.7349,2.415,1.96,1.297,1.067,0.9635,4.086,21.0,33.9,5.644,0.22,1.112,0.313,0.3495,0.8126,2.403,1.55,15.2,2.26,1.015,1.699,1.188,0.1919,0.1437,0.05029,4.142,4.302,7.504,1.921,0.3468,2.354,0.8178,0.483,0.2299,0.1805,0.8126,5.669,9.492,39.19,9.418,5.548,0.6561,2.991,0.8598668037883797,15.263030449026784,0.8731704945231351,2.224255340841344
93,0.885,1.869,1.734,1.439,1.618,1.654,16.7,11.49,4.025,3.927,1.531,2.118,1.209,1.33,0.9991,2.293,11.84,14.51,4.381,4.283,3.347,3.133,1.287,0.575,0.57,1.516,0.8105,0.5446,3.131,2.977,1.222,3.327,2.74,3.943,1.667,1.505,1.878,3.042,3.02,1.159,10.46,1.454,3.675,3.92,1.199,0.5315,0.2652,0.1823,0.1371,0.1007,0.006693,0.003074,3.313,6.06,4.226,4.127,0.9789,0.7307,1.319,0.2832,1.672,3.47,2.721,1.376,7.511,10.04,10.78,4.334,2.103,1.315,0.5132,1.233,0.338,0.5292,0.6096,1.41,6.513,5.372,4.751,7.566,1.46,0.8367,1.833,1.366,1.692,0.9991,0.5286,2.368,14.21,31.17,6.737,1.527,1.128,0.6023,0.5322,0.4472,1.318,1.723,10.61,4.691,2.114,1.649,1.483,0.4665,0.2309,0.03529,1.91,3.304,6.369,2.417,0.7945,1.646,1.408,0.9694,0.3401,0.2085,0.3901,3.575,6.537,30.74,10.33,6.262,2.758,2.38,0.854701851588607,1.7669485931778743,0.8705307339589436,2.264874635994845
94,0.761,1.439,2.502,1.475,2.382,2.157,19.22,12.73,5.16,3.891,1.226,2.54,1.86,1.595,1.547,3.14,14.48,15.9,4.769,4.523,3.312,3.021,0.9135,0.489,0.8452,2.197,1.055,0.7064,5.114,3.67,1.607,3.782,3.339,4.272,1.118,1.409,2.512,3.986,3.571,0.9962,13.22,1.036,4.834,4.749,0.6758,0.3293,0.2726,0.1925,0.1555,0.1171,0.009429,0.005926,5.57,7.758,4.814,4.101,0.407,0.4524,1.138,0.2956,3.214,4.232,3.064,1.242,9.735,10.36,14.56,3.891,2.061,1.159,0.3472,0.9519,0.5953,1.251,1.209,2.522,8.614,6.291,5.176,8.315,0.902,0.9854,2.462,1.506,1.84,1.366,1.086,3.636,16.69,35.01,6.891,0.511,1.156,0.7486,0.4806,0.9173,2.025,2.128,12.1,5.744,1.625,1.728,1.491,0.2672,0.1871,0.132,3.297,5.006,7.657,2.259,0.7126,2.42,1.495,0.6882,0.2648,0.2799,1.048,4.624,7.338,37.25,11.6,6.447,1.93,2.742,0.8439635514936381,18.233174744652153,0.8550265112468965,2.34707602211278
